AUC,AUC_wo,Accuracy,Accuracy_wo,Classifier_Type,Imputer,Missingness,Repeat,columns_imp_count
0.9050236995825411,0.7664668186722045,0.8054214449040862,0.6960499903998884,GB,tree,mnarD4,0,3
0.7638340290154553,0.7587345951223428,0.6859681276291216,0.6871620324309229,LDA,tree,mnarD4,0,3
0.7642125155530761,0.7571316275872271,0.6871567960063536,0.6824440138939799,SVC,tree,mnarD4,0,3
0.7562882997060071,0.7587635772003017,0.6978111745300308,0.6978076835803181,RF,tree,mnarD4,0,3
0.982209839115221,0.9820563931903068,0.9178073344853466,0.9154439615297342,GB,complete_case,mnarD8,0,3
0.9804123964777668,0.9803009514948661,0.913672304550453,0.9177986071110645,GB,mean,mnarD8,0,3
0.8514890917748584,0.8515250120483412,0.7770662058613045,0.775879282958929,LDA,mean,mnarD8,0,3
0.8493016941385733,0.8482843872422036,0.7799881307709763,0.7805833376970205,SVC,mean,mnarD8,0,3
0.9024877033162231,0.907261948470202,0.8012916513937617,0.8054319177532248,RF,mean,mnarD8,0,3
0.9826382728129872,0.9655019431069952,0.9207554415178649,0.8970937843640362,GB,median,mnarD8,0,3
0.8551924806629276,0.856581225388938,0.7805973014958719,0.784163306627568,LDA,median,mnarD8,0,3
0.8549304191223402,0.855491994254147,0.7829641654011974,0.7794173604929221,SVC,median,mnarD8,0,3
0.9024216927359344,0.9043273520266768,0.8178736625298914,0.8172557644307135,RF,median,mnarD8,0,3
0.9800864453268554,0.9307316873285225,0.9148382817545514,0.8409156761096857,GB,knn,mnarD8,0,3
0.8739099868343654,0.8804761765690049,0.7906460002443664,0.7965806147562445,LDA,knn,mnarD8,0,3
0.8734715700124722,0.8785262091093357,0.7841388699795779,0.7930233369988307,SVC,knn,mnarD8,0,3
0.8450029418664247,0.8479385126821363,0.7587491927178789,0.7539857918346685,RF,knn,mnarD8,0,3
0.9785712231920994,0.9409702067357764,0.9148505000785464,0.8533312387635057,GB,mice,mnarD8,0,3
0.832624817610987,0.8317912559266339,0.759882005899705,0.7604737218760363,LDA,mice,mnarD8,0,3
0.8319742397202431,0.8328410532368553,0.7640362360580195,0.7646384248834897,SVC,mice,mnarD8,0,3
0.8272873015177657,0.8257177560537606,0.7439318566616049,0.7539718280358171,RF,mice,mnarD8,0,3
0.980475542053665,0.8986324023913008,0.9095180743921384,0.8154928348257144,GB,tree,mnarD8,0,3
0.8379494590030326,0.8440840484234293,0.7634776841039604,0.7675917683405771,LDA,tree,mnarD8,0,3
0.8437475717681551,0.8434612983142454,0.7664048454382015,0.7670105252133843,SVC,tree,mnarD8,0,3
0.8242300246996581,0.8237646833182366,0.749245082124592,0.7462987205669303,RF,tree,mnarD8,0,3
0.7225850138801162,0.7195077479662355,0.6575989247874885,0.652264753626224,GB,complete_case,mar2,0,3
0.71507613935735,0.7133946930776041,0.6587928295892898,0.6451868530833813,GB,mean,mar2,0,3
0.7427982128968583,0.741099115915249,0.6747604335759543,0.6747359969279643,LDA,mean,mar2,0,3
0.7397270454080038,0.740745852790355,0.6759194288806271,0.6664676825330332,SVC,mean,mar2,0,3
0.7316132694069684,0.737238083367319,0.6759089560314884,0.6735455830758759,RF,mean,mar2,0,3
0.7094006907003694,0.7110443911401891,0.645178125709099,0.6504896056972299,GB,median,mar2,0,3
0.7387212121880389,0.7379098317195784,0.6759281562549091,0.6682375940374579,LDA,median,mar2,0,3
0.7391956697295753,0.738803617974183,0.6723761149220646,0.6706131853170656,SVC,median,mar2,0,3
0.7272214391980084,0.725797738016141,0.6611544570700458,0.6735525649753015,RF,median,mar2,0,3
0.7187392844514635,0.7177553884507877,0.6570264090345779,0.6564434204325287,GB,knn,mar2,0,3
0.742311435078998,0.7420096739872601,0.6794767066380409,0.6765355815049484,LDA,knn,mar2,0,3
0.7429002099339324,0.741524418012845,0.6777033041839032,0.677710286083329,SVC,knn,mar2,0,3
0.7263804858445464,0.7285077552675079,0.6682306121380321,0.6723796058717774,RF,knn,mar2,0,3
0.7103875512908177,0.7134976276079884,0.6368853746661779,0.6558272678082073,GB,mice,mar2,0,3
0.7418412289144095,0.7430535061082595,0.6723656420729259,0.6711944284442584,LDA,mice,mar2,0,3
0.7412013394407733,0.7437453689693042,0.6741652266499101,0.6706236581662041,SVC,mice,mar2,0,3
0.727678043886806,0.7267425838815621,0.6623535982964166,0.6705939850936448,RF,mice,mar2,0,3
0.7187986416851893,0.7054018153446621,0.6540591017786388,0.6505035694960813,GB,tree,mar2,0,3
0.7435503567019249,0.7428207859973714,0.6706027124679269,0.6771098427327155,LDA,tree,mar2,0,3
0.7408357230099897,0.7405478703454947,0.6741407900019201,0.6747517062016722,SVC,tree,mar2,0,3
0.7270972713754311,0.7226788071677832,0.666443245885043,0.6658916758304096,RF,tree,mar2,0,3
0.7023935063476616,0.7023196793082487,0.6463545757623361,0.6475449896144246,GB,complete_case,mar4,0,3
0.7183760862567355,0.6969319208997036,0.6599849889162346,0.6439999301810058,GB,mean,mar4,0,3
