AUC,AUC_wo,Accuracy,Accuracy_wo,Classifier_Type,Imputer,Missingness,Repeat,columns_imp_count
0.7299453141280534,0.69760632308173,0.6769999999999999,0.6659999999999999,GB,complete_case,mnarY4,1,20
0.7044925406855767,0.7017879156466911,0.6690000000000002,0.649,GB,mean,mnarY4,1,20
0.5206769545972728,0.5195454901007546,0.519,0.512,LDA,mean,mnarY4,1,20
0.4661531632971475,0.46251500099589427,0.46299999999999997,0.485,SVC,mean,mnarY4,1,20
0.6862245829169421,0.6973065835282166,0.64,0.655,RF,mean,mnarY4,1,20
0.7040935821831484,0.720622525859508,0.6649999999999999,0.671,GB,median,mnarY4,1,20
0.4940832343346708,0.5038698414006779,0.497,0.51,LDA,median,mnarY4,1,20
0.4901064879960592,0.49462969854141237,0.497,0.487,SVC,median,mnarY4,1,20
0.676135913278333,0.7065091335303013,0.6459999999999999,0.669,RF,median,mnarY4,1,20
0.6931699033331679,0.5671670509861436,0.6700000000000002,0.55,GB,knn,mnarY4,1,20
0.5195622839266825,0.5066906594486459,0.507,0.5,LDA,knn,mnarY4,1,20
0.5040099174491136,0.4897226211072958,0.509,0.48600000000000004,SVC,knn,mnarY4,1,20
0.5443763032187151,0.5493601784623368,0.537,0.54,RF,knn,mnarY4,1,20
0.7146765542369486,0.7105371204632389,0.673,0.647,GB,mice,mnarY4,1,20
0.4970298979365542,0.5042704220112627,0.499,0.512,LDA,mice,mnarY4,1,20
0.5215441376230203,0.5089755069278237,0.511,0.49800000000000005,SVC,mice,mnarY4,1,20
0.6829017123814796,0.6961736471187414,0.654,0.647,RF,mice,mnarY4,1,20
0.6852049257296753,0.6630266759891825,0.6460000000000001,0.6140000000000001,GB,tree,mnarY4,1,20
0.5107360910533766,0.5011913923811944,0.499,0.5010000000000001,LDA,tree,mnarY4,1,20
0.5155353183211029,0.5080934726007308,0.502,0.496,SVC,tree,mnarY4,1,20
0.6007004242994365,0.6178133249095856,0.578,0.59,RF,tree,mnarY4,1,20
